dia1,nome_cartao,hora1,linha,n
2,02-ESTUDANTE ETUFOR,12,906,65
2,02-ESTUDANTE ETUFOR,12,907,22
2,02-ESTUDANTE ETUFOR,12,909,27
2,02-ESTUDANTE ETUFOR,12,913,34
2,02-ESTUDANTE ETUFOR,12,920,46
2,02-ESTUDANTE ETUFOR,13,1,29
2,02-ESTUDANTE ETUFOR,13,3,109
2,02-ESTUDANTE ETUFOR,13,4,43
2,02-ESTUDANTE ETUFOR,13,5,19
2,02-ESTUDANTE ETUFOR,13,6,38
2,02-ESTUDANTE ETUFOR,13,7,21
2,02-ESTUDANTE ETUFOR,13,8,16
2,02-ESTUDANTE ETUFOR,13,10,26
2,02-ESTUDANTE ETUFOR,13,11,70
2,02-ESTUDANTE ETUFOR,13,12,69
2,02-ESTUDANTE ETUFOR,13,13,7
2,02-ESTUDANTE ETUFOR,13,14,16
2,02-ESTUDANTE ETUFOR,13,15,38
2,02-ESTUDANTE ETUFOR,13,19,31
2,02-ESTUDANTE ETUFOR,13,21,30
2,02-ESTUDANTE ETUFOR,13,22,31
2,02-ESTUDANTE ETUFOR,13,24,180
2,02-ESTUDANTE ETUFOR,13,25,3
2,02-ESTUDANTE ETUFOR,13,26,110
2,02-ESTUDANTE ETUFOR,13,27,67
2,02-ESTUDANTE ETUFOR,13,28,83
2,02-ESTUDANTE ETUFOR,13,29,119
2,02-ESTUDANTE ETUFOR,13,30,122
2,02-ESTUDANTE ETUFOR,13,31,62
2,02-ESTUDANTE ETUFOR,13,32,59
2,02-ESTUDANTE ETUFOR,13,38,102
2,02-ESTUDANTE ETUFOR,13,41,144
2,02-ESTUDANTE ETUFOR,13,42,90
2,02-ESTUDANTE ETUFOR,13,43,49
2,02-ESTUDANTE ETUFOR,13,44,96
2,02-ESTUDANTE ETUFOR,13,45,83
2,02-ESTUDANTE ETUFOR,13,50,62
2,02-ESTUDANTE ETUFOR,13,51,60
2,02-ESTUDANTE ETUFOR,13,52,58
2,02-ESTUDANTE ETUFOR,13,53,62
2,02-ESTUDANTE ETUFOR,13,60,45
2,02-ESTUDANTE ETUFOR,13,66,93
2,02-ESTUDANTE ETUFOR,13,67,4
2,02-ESTUDANTE ETUFOR,13,69,32
2,02-ESTUDANTE ETUFOR,13,70,88
2,02-ESTUDANTE ETUFOR,13,71,33
2,02-ESTUDANTE ETUFOR,13,72,29
2,02-ESTUDANTE ETUFOR,13,73,74
2,02-ESTUDANTE ETUFOR,13,74,196
2,02-ESTUDANTE ETUFOR,13,75,254
2,02-ESTUDANTE ETUFOR,13,76,88
2,02-ESTUDANTE ETUFOR,13,77,141
2,02-ESTUDANTE ETUFOR,13,79,47
2,02-ESTUDANTE ETUFOR,13,80,69
2,02-ESTUDANTE ETUFOR,13,81,20
2,02-ESTUDANTE ETUFOR,13,82,31
2,02-ESTUDANTE ETUFOR,13,83,15
2,02-ESTUDANTE ETUFOR,13,84,7
2,02-ESTUDANTE ETUFOR,13,85,22
2,02-ESTUDANTE ETUFOR,13,86,70
2,02-ESTUDANTE ETUFOR,13,88,51
2,02-ESTUDANTE ETUFOR,13,92,39
2,02-ESTUDANTE ETUFOR,13,97,21
2,02-ESTUDANTE ETUFOR,13,99,46
2,02-ESTUDANTE ETUFOR,13,101,89
2,02-ESTUDANTE ETUFOR,13,102,42
2,02-ESTUDANTE ETUFOR,13,108,34
2,02-ESTUDANTE ETUFOR,13,110,16
2,02-ESTUDANTE ETUFOR,13,111,46
2,02-ESTUDANTE ETUFOR,13,112,26
2,02-ESTUDANTE ETUFOR,13,114,45
2,02-ESTUDANTE ETUFOR,13,115,61
2,02-ESTUDANTE ETUFOR,13,120,15
2,02-ESTUDANTE ETUFOR,13,122,19
2,02-ESTUDANTE ETUFOR,13,201,23
2,02-ESTUDANTE ETUFOR,13,202,6
2,02-ESTUDANTE ETUFOR,13,205,9
2,02-ESTUDANTE ETUFOR,13,206,44
2,02-ESTUDANTE ETUFOR,13,210,27
2,02-ESTUDANTE ETUFOR,13,211,15
2,02-ESTUDANTE ETUFOR,13,212,29
2,02-ESTUDANTE ETUFOR,13,213,30
2,02-ESTUDANTE ETUFOR,13,214,25
2,02-ESTUDANTE ETUFOR,13,215,9
2,02-ESTUDANTE ETUFOR,13,216,12
2,02-ESTUDANTE ETUFOR,13,217,1
2,02-ESTUDANTE ETUFOR,13,220,33
2,02-ESTUDANTE ETUFOR,13,222,43
2,02-ESTUDANTE ETUFOR,13,225,19
2,02-ESTUDANTE ETUFOR,13,240,36
2,02-ESTUDANTE ETUFOR,13,243,26
2,02-ESTUDANTE ETUFOR,13,300,4
2,02-ESTUDANTE ETUFOR,13,302,3
2,02-ESTUDANTE ETUFOR,13,303,16
2,02-ESTUDANTE ETUFOR,13,304,11
2,02-ESTUDANTE ETUFOR,13,305,6
2,02-ESTUDANTE ETUFOR,13,307,16
2,02-ESTUDANTE ETUFOR,13,308,16
2,02-ESTUDANTE ETUFOR,13,309,8
2,02-ESTUDANTE ETUFOR,13,310,18
2,02-ESTUDANTE ETUFOR,13,311,17
2,02-ESTUDANTE ETUFOR,13,312,24
2,02-ESTUDANTE ETUFOR,13,313,18
2,02-ESTUDANTE ETUFOR,13,314,40
2,02-ESTUDANTE ETUFOR,13,315,31
2,02-ESTUDANTE ETUFOR,13,316,19
2,02-ESTUDANTE ETUFOR,13,317,29
2,02-ESTUDANTE ETUFOR,13,318,26
2,02-ESTUDANTE ETUFOR,13,319,18
2,02-ESTUDANTE ETUFOR,13,321,37
2,02-ESTUDANTE ETUFOR,13,322,39
2,02-ESTUDANTE ETUFOR,13,323,35
2,02-ESTUDANTE ETUFOR,13,324,13
2,02-ESTUDANTE ETUFOR,13,325,6
2,02-ESTUDANTE ETUFOR,13,327,19
2,02-ESTUDANTE ETUFOR,13,328,23
2,02-ESTUDANTE ETUFOR,13,329,25
2,02-ESTUDANTE ETUFOR,13,330,5
2,02-ESTUDANTE ETUFOR,13,331,24
2,02-ESTUDANTE ETUFOR,13,332,12
2,02-ESTUDANTE ETUFOR,13,333,51
2,02-ESTUDANTE ETUFOR,13,334,4
2,02-ESTUDANTE ETUFOR,13,335,23
2,02-ESTUDANTE ETUFOR,13,336,32
2,02-ESTUDANTE ETUFOR,13,337,6
2,02-ESTUDANTE ETUFOR,13,338,22
2,02-ESTUDANTE ETUFOR,13,339,16
2,02-ESTUDANTE ETUFOR,13,340,13
2,02-ESTUDANTE ETUFOR,13,341,48
2,02-ESTUDANTE ETUFOR,13,342,16
2,02-ESTUDANTE ETUFOR,13,343,61
2,02-ESTUDANTE ETUFOR,13,344,24
2,02-ESTUDANTE ETUFOR,13,345,46
2,02-ESTUDANTE ETUFOR,13,346,38
2,02-ESTUDANTE ETUFOR,13,347,41
2,02-ESTUDANTE ETUFOR,13,349,15
2,02-ESTUDANTE ETUFOR,13,350,29
2,02-ESTUDANTE ETUFOR,13,351,23
2,02-ESTUDANTE ETUFOR,13,353,14
2,02-ESTUDANTE ETUFOR,13,354,2
2,02-ESTUDANTE ETUFOR,13,355,81
2,02-ESTUDANTE ETUFOR,13,356,22
2,02-ESTUDANTE ETUFOR,13,357,16
2,02-ESTUDANTE ETUFOR,13,359,2
2,02-ESTUDANTE ETUFOR,13,360,77
2,02-ESTUDANTE ETUFOR,13,361,20
2,02-ESTUDANTE ETUFOR,13,362,36
2,02-ESTUDANTE ETUFOR,13,363,30
2,02-ESTUDANTE ETUFOR,13,365,27
2,02-ESTUDANTE ETUFOR,13,366,16
2,02-ESTUDANTE ETUFOR,13,367,15
2,02-ESTUDANTE ETUFOR,13,369,24
2,02-ESTUDANTE ETUFOR,13,371,29
2,02-ESTUDANTE ETUFOR,13,372,31
2,02-ESTUDANTE ETUFOR,13,375,33
2,02-ESTUDANTE ETUFOR,13,376,34
2,02-ESTUDANTE ETUFOR,13,377,40
2,02-ESTUDANTE ETUFOR,13,378,4
2,02-ESTUDANTE ETUFOR,13,379,40
2,02-ESTUDANTE ETUFOR,13,381,21
2,02-ESTUDANTE ETUFOR,13,382,15
2,02-ESTUDANTE ETUFOR,13,383,12
2,02-ESTUDANTE ETUFOR,13,384,7
2,02-ESTUDANTE ETUFOR,13,386,13
2,02-ESTUDANTE ETUFOR,13,387,44
2,02-ESTUDANTE ETUFOR,13,388,11
2,02-ESTUDANTE ETUFOR,13,389,32
2,02-ESTUDANTE ETUFOR,13,390,23
2,02-ESTUDANTE ETUFOR,13,391,27
2,02-ESTUDANTE ETUFOR,13,392,6
2,02-ESTUDANTE ETUFOR,13,393,21
2,02-ESTUDANTE ETUFOR,13,394,1
2,02-ESTUDANTE ETUFOR,13,395,8
2,02-ESTUDANTE ETUFOR,13,396,5
2,02-ESTUDANTE ETUFOR,13,397,12
2,02-ESTUDANTE ETUFOR,13,401,103
2,02-ESTUDANTE ETUFOR,13,403,50
2,02-ESTUDANTE ETUFOR,13,404,5
2,02-ESTUDANTE ETUFOR,13,405,78
2,02-ESTUDANTE ETUFOR,13,406,69
2,02-ESTUDANTE ETUFOR,13,407,79
2,02-ESTUDANTE ETUFOR,13,411,50
2,02-ESTUDANTE ETUFOR,13,456,34
2,02-ESTUDANTE ETUFOR,13,466,20
2,02-ESTUDANTE ETUFOR,13,501,22
2,02-ESTUDANTE ETUFOR,13,502,75
2,02-ESTUDANTE ETUFOR,13,503,9
2,02-ESTUDANTE ETUFOR,13,504,19
2,02-ESTUDANTE ETUFOR,13,600,47
2,02-ESTUDANTE ETUFOR,13,601,33
2,02-ESTUDANTE ETUFOR,13,602,34
2,02-ESTUDANTE ETUFOR,13,603,48
2,02-ESTUDANTE ETUFOR,13,604,42
2,02-ESTUDANTE ETUFOR,13,605,38
2,02-ESTUDANTE ETUFOR,13,606,38
2,02-ESTUDANTE ETUFOR,13,609,49
2,02-ESTUDANTE ETUFOR,13,610,34
2,02-ESTUDANTE ETUFOR,13,611,22
2,02-ESTUDANTE ETUFOR,13,612,45
2,02-ESTUDANTE ETUFOR,13,613,47
2,02-ESTUDANTE ETUFOR,13,616,26
2,02-ESTUDANTE ETUFOR,13,617,8
2,02-ESTUDANTE ETUFOR,13,618,36
2,02-ESTUDANTE ETUFOR,13,619,17
2,02-ESTUDANTE ETUFOR,13,621,29
2,02-ESTUDANTE ETUFOR,13,622,20
2,02-ESTUDANTE ETUFOR,13,625,11
2,02-ESTUDANTE ETUFOR,13,626,19
2,02-ESTUDANTE ETUFOR,13,627,29
2,02-ESTUDANTE ETUFOR,13,628,15
2,02-ESTUDANTE ETUFOR,13,629,70
2,02-ESTUDANTE ETUFOR,13,630,27
2,02-ESTUDANTE ETUFOR,13,631,8
2,02-ESTUDANTE ETUFOR,13,632,14
2,02-ESTUDANTE ETUFOR,13,633,25
2,02-ESTUDANTE ETUFOR,13,634,2
2,02-ESTUDANTE ETUFOR,13,635,5
2,02-ESTUDANTE ETUFOR,13,636,31
2,02-ESTUDANTE ETUFOR,13,637,13
2,02-ESTUDANTE ETUFOR,13,639,7
2,02-ESTUDANTE ETUFOR,13,640,19
2,02-ESTUDANTE ETUFOR,13,641,15
2,02-ESTUDANTE ETUFOR,13,642,8
2,02-ESTUDANTE ETUFOR,13,643,5
2,02-ESTUDANTE ETUFOR,13,645,6
2,02-ESTUDANTE ETUFOR,13,646,4
2,02-ESTUDANTE ETUFOR,13,648,7
2,02-ESTUDANTE ETUFOR,13,650,48
2,02-ESTUDANTE ETUFOR,13,653,32
2,02-ESTUDANTE ETUFOR,13,655,9
2,02-ESTUDANTE ETUFOR,13,656,7
2,02-ESTUDANTE ETUFOR,13,657,12
2,02-ESTUDANTE ETUFOR,13,660,113
2,02-ESTUDANTE ETUFOR,13,661,4
2,02-ESTUDANTE ETUFOR,13,663,3
2,02-ESTUDANTE ETUFOR,13,666,68
2,02-ESTUDANTE ETUFOR,13,670,36
2,02-ESTUDANTE ETUFOR,13,676,35
2,02-ESTUDANTE ETUFOR,13,680,24
2,02-ESTUDANTE ETUFOR,13,686,11
2,02-ESTUDANTE ETUFOR,13,696,29
2,02-ESTUDANTE ETUFOR,13,701,19
2,02-ESTUDANTE ETUFOR,13,702,23
2,02-ESTUDANTE ETUFOR,13,703,67
2,02-ESTUDANTE ETUFOR,13,706,20
2,02-ESTUDANTE ETUFOR,13,709,21
2,02-ESTUDANTE ETUFOR,13,710,11
2,02-ESTUDANTE ETUFOR,13,711,37
2,02-ESTUDANTE ETUFOR,13,712,44
2,02-ESTUDANTE ETUFOR,13,725,14
2,02-ESTUDANTE ETUFOR,13,728,31
2,02-ESTUDANTE ETUFOR,13,752,34
2,02-ESTUDANTE ETUFOR,13,753,8
2,02-ESTUDANTE ETUFOR,13,754,28
2,02-ESTUDANTE ETUFOR,13,755,13
2,02-ESTUDANTE ETUFOR,13,757,81
2,02-ESTUDANTE ETUFOR,13,804,40
2,02-ESTUDANTE ETUFOR,13,806,36
2,02-ESTUDANTE ETUFOR,13,810,26
2,02-ESTUDANTE ETUFOR,13,814,25
2,02-ESTUDANTE ETUFOR,13,815,24
2,02-ESTUDANTE ETUFOR,13,816,105
2,02-ESTUDANTE ETUFOR,13,820,49
2,02-ESTUDANTE ETUFOR,13,825,29
2,02-ESTUDANTE ETUFOR,13,832,44
2,02-ESTUDANTE ETUFOR,13,833,66
2,02-ESTUDANTE ETUFOR,13,835,2
2,02-ESTUDANTE ETUFOR,13,841,12
2,02-ESTUDANTE ETUFOR,13,855,153
2,02-ESTUDANTE ETUFOR,13,901,37
2,02-ESTUDANTE ETUFOR,13,903,16
2,02-ESTUDANTE ETUFOR,13,905,19
2,02-ESTUDANTE ETUFOR,13,906,70
2,02-ESTUDANTE ETUFOR,13,907,25
2,02-ESTUDANTE ETUFOR,13,909,32
2,02-ESTUDANTE ETUFOR,13,913,30
