linha,hora,n,total,prop
815 - Cidade Func/Papicu/C,10,212,5458,0.03884206669109564
815 - Cidade Func/Papicu/C,11,271,5458,0.04965188713814584
815 - Cidade Func/Papicu/C,12,311,5458,0.056980578966654455
815 - Cidade Func/Papicu/C,13,261,5458,0.047819714181018685
815 - Cidade Func/Papicu/C,14,269,5458,0.04928545254672041
815 - Cidade Func/Papicu/C,15,299,5458,0.05478197141810187
815 - Cidade Func/Papicu/C,16,440,5458,0.08061561011359472
815 - Cidade Func/Papicu/C,17,529,5458,0.09692194943202638
815 - Cidade Func/Papicu/C,18,417,5458,0.07640161231220227
815 - Cidade Func/Papicu/C,19,303,5458,0.05551484060095273
815 - Cidade Func/Papicu/C,20,113,5458,0.020703554415536826
815 - Cidade Func/Papicu/C,21,80,5458,0.014657383657017223
815 - Cidade Func/Papicu/C,22,91,5458,0.01667277390985709
815 - Cidade Func/Papicu/C,23,25,5458,0.004580432392817882
816 - Edson Queiroz/Centro,5,72,5995,0.01201000834028357
816 - Edson Queiroz/Centro,6,517,5995,0.08623853211009175
816 - Edson Queiroz/Centro,7,642,5995,0.10708924103419516
816 - Edson Queiroz/Centro,8,370,5995,0.061718098415346125
816 - Edson Queiroz/Centro,9,345,5995,0.057547956630525435
816 - Edson Queiroz/Centro,10,309,5995,0.05154295246038365
816 - Edson Queiroz/Centro,11,494,5995,0.08240200166805671
816 - Edson Queiroz/Centro,12,350,5995,0.058381984987489574
816 - Edson Queiroz/Centro,13,408,5995,0.06805671392827356
816 - Edson Queiroz/Centro,14,336,5995,0.05604670558798999
816 - Edson Queiroz/Centro,15,298,5995,0.04970809007506255
816 - Edson Queiroz/Centro,16,442,5995,0.07372810675562969
816 - Edson Queiroz/Centro,17,465,5995,0.07756463719766472
816 - Edson Queiroz/Centro,18,425,5995,0.07089241034195162
816 - Edson Queiroz/Centro,19,245,5995,0.0408673894912427
816 - Edson Queiroz/Centro,20,93,5995,0.015512927439532944
816 - Edson Queiroz/Centro,21,95,5995,0.0158465387823186
816 - Edson Queiroz/Centro,22,86,5995,0.014345287739783153
816 - Edson Queiroz/Centro,23,3,5995,5.00417014178482e-4
81 - Cj Ceara/Antonio Bez,4,22,2067,0.010643444605708756
81 - Cj Ceara/Antonio Bez,5,180,2067,0.08708272859216255
81 - Cj Ceara/Antonio Bez,6,249,2067,0.1204644412191582
81 - Cj Ceara/Antonio Bez,7,213,2067,0.10304789550072568
81 - Cj Ceara/Antonio Bez,8,117,2067,0.05660377358490566
81 - Cj Ceara/Antonio Bez,9,126,2067,0.06095791001451379
81 - Cj Ceara/Antonio Bez,10,102,2067,0.04934687953555878
81 - Cj Ceara/Antonio Bez,11,71,2067,0.0343492985002419
81 - Cj Ceara/Antonio Bez,12,121,2067,0.05853894533139816
81 - Cj Ceara/Antonio Bez,13,127,2067,0.06144170295113691
81 - Cj Ceara/Antonio Bez,14,109,2067,0.052733430091920656
81 - Cj Ceara/Antonio Bez,15,64,2067,0.030962747943880018
81 - Cj Ceara/Antonio Bez,16,86,2067,0.04160619254958878
81 - Cj Ceara/Antonio Bez,17,168,2067,0.08127721335268505
81 - Cj Ceara/Antonio Bez,18,139,2067,0.06724721819061441
81 - Cj Ceara/Antonio Bez,19,74,2067,0.03580067731011127
81 - Cj Ceara/Antonio Bez,20,45,2067,0.02177068214804064
81 - Cj Ceara/Antonio Bez,21,32,2067,0.015481373971940009
81 - Cj Ceara/Antonio Bez,22,19,2067,0.009192065795839382
81 - Cj Ceara/Antonio Bez,23,3,2067,0.001451378809869376
820 - Papicu/Cj Alvorada,4,20,4519,0.004425757911042266
820 - Papicu/Cj Alvorada,5,254,4519,0.05620712547023678
820 - Papicu/Cj Alvorada,6,418,4519,0.09249834034078336
820 - Papicu/Cj Alvorada,7,412,4519,0.091170612967470685
820 - Papicu/Cj Alvorada,8,259,4519,0.057313564947997345
820 - Papicu/Cj Alvorada,9,134,4519,0.02965257800398318
820 - Papicu/Cj Alvorada,10,174,4519,0.03850409382606772
820 - Papicu/Cj Alvorada,11,303,4519,0.06705023235229032
820 - Papicu/Cj Alvorada,12,223,4519,0.049347200708121264
820 - Papicu/Cj Alvorada,13,229,4519,0.050674928081433944
820 - Papicu/Cj Alvorada,14,198,4519,0.04381500331931843
820 - Papicu/Cj Alvorada,15,278,4519,0.0615180349634875
820 - Papicu/Cj Alvorada,16,307,4519,0.06793538393449879
820 - Papicu/Cj Alvorada,17,487,4519,0.10776720513387918
820 - Papicu/Cj Alvorada,18,318,4519,0.07036955078557203
820 - Papicu/Cj Alvorada,19,208,4519,0.04602788227483957
820 - Papicu/Cj Alvorada,20,104,4519,0.023013941137419783
820 - Papicu/Cj Alvorada,21,106,4519,0.02345651692852401
820 - Papicu/Cj Alvorada,22,69,4519,0.015268864793095818
820 - Papicu/Cj Alvorada,23,18,4519,0.00398318211993804
825 - Cidade Func/Papicu/J,5,101,1839,0.05492115280043502
825 - Cidade Func/Papicu/J,6,285,1839,0.15497553017944535
825 - Cidade Func/Papicu/J,7,190,1839,0.10331702011963023
825 - Cidade Func/Papicu/J,8,124,1839,0.0674279499728113
825 - Cidade Func/Papicu/J,9,69,1839,0.037520391517128875
825 - Cidade Func/Papicu/J,10,81,1839,0.04404567699836868
825 - Cidade Func/Papicu/J,11,66,1839,0.03588907014681892
825 - Cidade Func/Papicu/J,12,90,1839,0.048939641109298535
825 - Cidade Func/Papicu/J,13,43,1839,0.023382272974442633
825 - Cidade Func/Papicu/J,14,80,1839,0.043501903208265365
825 - Cidade Func/Papicu/J,15,70,1839,0.03806416530723219
825 - Cidade Func/Papicu/J,16,126,1839,0.06851549755301795
825 - Cidade Func/Papicu/J,17,171,1839,0.0929853181076672
825 - Cidade Func/Papicu/J,18,163,1839,0.08863512778684067
825 - Cidade Func/Papicu/J,19,86,1839,0.04676454594888527
825 - Cidade Func/Papicu/J,20,25,1839,0.013594344752582926
825 - Cidade Func/Papicu/J,21,35,1839,0.019032082653616094
825 - Cidade Func/Papicu/J,22,34,1839,0.018488308863512777
82 - Ant. Bezerra/Mess/Pe,4,2,5286,3.7835792659856227e-4
82 - Ant. Bezerra/Mess/Pe,5,373,5286,0.07056375331063186
82 - Ant. Bezerra/Mess/Pe,6,733,5286,0.13866818009837306
82 - Ant. Bezerra/Mess/Pe,7,550,5286,0.10404842981460462
82 - Ant. Bezerra/Mess/Pe,8,369,5286,0.06980703745743473
82 - Ant. Bezerra/Mess/Pe,9,199,5286,0.03764661369655694
82 - Ant. Bezerra/Mess/Pe,10,178,5286,0.033673855467272036
82 - Ant. Bezerra/Mess/Pe,11,266,5286,0.05032160423760878
82 - Ant. Bezerra/Mess/Pe,12,310,5286,0.05864547862277715
82 - Ant. Bezerra/Mess/Pe,13,322,5286,0.060915626182368524
82 - Ant. Bezerra/Mess/Pe,14,219,5286,0.041430192962542564
82 - Ant. Bezerra/Mess/Pe,15,242,5286,0.04578130911842603
82 - Ant. Bezerra/Mess/Pe,16,229,5286,0.04332198259553538
82 - Ant. Bezerra/Mess/Pe,17,326,5286,0.061672342035565646
82 - Ant. Bezerra/Mess/Pe,18,456,5286,0.08626560726447219
82 - Ant. Bezerra/Mess/Pe,19,244,5286,0.0461596670450246
82 - Ant. Bezerra/Mess/Pe,20,141,5286,0.026674233825198637
82 - Ant. Bezerra/Mess/Pe,21,78,5286,0.014755959137343927
82 - Ant. Bezerra/Mess/Pe,22,43,5286,0.008134695421869087
82 - Ant. Bezerra/Mess/Pe,23,6,5286,0.0011350737797956867
832 - Papicu/Cidade 2000,4,23,3254,0.007068223724646589
832 - Papicu/Cidade 2000,5,158,3254,0.04855562384757222
832 - Papicu/Cidade 2000,6,354,3254,0.10878918254456055
832 - Papicu/Cidade 2000,7,328,3254,0.10079901659496004
832 - Papicu/Cidade 2000,8,185,3254,0.05685310387215734
832 - Papicu/Cidade 2000,9,120,3254,0.03687768899815612
832 - Papicu/Cidade 2000,10,119,3254,0.03657037492317148
832 - Papicu/Cidade 2000,11,168,3254,0.05162876459741856
832 - Papicu/Cidade 2000,12,163,3254,0.05009219422249539
832 - Papicu/Cidade 2000,13,152,3254,0.04671173939766441
832 - Papicu/Cidade 2000,14,184,3254,0.05654578979717271
832 - Papicu/Cidade 2000,15,189,3254,0.05808236017209588
832 - Papicu/Cidade 2000,16,202,3254,0.06207744314689613
832 - Papicu/Cidade 2000,17,296,3254,0.09096496619545175
832 - Papicu/Cidade 2000,18,239,3254,0.07344806392132759
832 - Papicu/Cidade 2000,19,154,3254,0.04732636754763368
832 - Papicu/Cidade 2000,20,67,3254,0.020590043023970498
832 - Papicu/Cidade 2000,21,74,3254,0.022741241548862937
832 - Papicu/Cidade 2000,22,65,3254,0.01997541487400123
832 - Papicu/Cidade 2000,23,14,3254,0.0043023970497848806
833 - Cidade 2000/Centro,5,41,4373,0.009375714612394238
833 - Cidade 2000/Centro,6,451,4373,0.10313286073633661
833 - Cidade 2000/Centro,7,541,4373,0.12371369769037274
833 - Cidade 2000/Centro,8,381,4373,0.08712554310541962
833 - Cidade 2000/Centro,9,269,4373,0.061513834895952434
833 - Cidade 2000/Centro,10,222,4373,0.05076606448662246
833 - Cidade 2000/Centro,11,286,4373,0.0654013263206037
833 - Cidade 2000/Centro,12,326,4373,0.07454836496684199
833 - Cidade 2000/Centro,13,255,4373,0.05831237136976904
833 - Cidade 2000/Centro,14,262,4373,0.05991310313286074
833 - Cidade 2000/Centro,15,189,4373,0.04321975760347588
833 - Cidade 2000/Centro,16,299,4373,0.06837411388063115
833 - Cidade 2000/Centro,17,314,4373,0.0718042533729705
833 - Cidade 2000/Centro,18,288,4373,0.06585867825291562
833 - Cidade 2000/Centro,19,154,4373,0.03521609878801738
833 - Cidade 2000/Centro,20,63,4373,0.014406585867825292
833 - Cidade 2000/Centro,21,29,4373,0.0066316030185227534
833 - Cidade 2000/Centro,22,3,4373,6.86027898467871e-4
835 - DEFENSORIA/PAPICU/VI,6,26,461,0.05639913232104121
835 - DEFENSORIA/PAPICU/VI,7,51,461,0.11062906724511931
835 - DEFENSORIA/PAPICU/VI,8,25,461,0.05422993492407809
835 - DEFENSORIA/PAPICU/VI,9,20,461,0.04338394793926247
835 - DEFENSORIA/PAPICU/VI,10,17,461,0.0368763557483731
835 - DEFENSORIA/PAPICU/VI,11,43,461,0.09327548806941431
835 - DEFENSORIA/PAPICU/VI,12,33,461,0.07158351409978309
835 - DEFENSORIA/PAPICU/VI,13,12,461,0.026030368763557483
835 - DEFENSORIA/PAPICU/VI,14,7,461,0.015184381778741865
835 - DEFENSORIA/PAPICU/VI,15,23,461,0.049891540130151846
835 - DEFENSORIA/PAPICU/VI,16,56,461,0.12147505422993492
835 - DEFENSORIA/PAPICU/VI,17,78,461,0.16919739696312364
835 - DEFENSORIA/PAPICU/VI,18,69,461,0.14967462039045554
835 - DEFENSORIA/PAPICU/VI,19,1,461,0.0021691973969631237
83 - ceara/lagoa/aanjos,4,29,2213,0.013104383190239493
83 - ceara/lagoa/aanjos,5,205,2213,0.09263443289652055
83 - ceara/lagoa/aanjos,6,319,2213,0.14414821509263442
83 - ceara/lagoa/aanjos,7,241,2213,0.10890194306371441
83 - ceara/lagoa/aanjos,8,87,2213,0.039313149570718485
83 - ceara/lagoa/aanjos,9,90,2213,0.04066877541798464
83 - ceara/lagoa/aanjos,10,85,2213,0.03840939900587438
83 - ceara/lagoa/aanjos,11,118,2213,0.05332128332580208
83 - ceara/lagoa/aanjos,12,131,2213,0.05919566199728875
83 - ceara/lagoa/aanjos,13,92,2213,0.04157252598282874
83 - ceara/lagoa/aanjos,14,83,2213,0.03750564844103028
83 - ceara/lagoa/aanjos,15,76,2213,0.03434252146407592
83 - ceara/lagoa/aanjos,16,88,2213,0.03976502485314053
83 - ceara/lagoa/aanjos,17,219,2213,0.09896068685042927
83 - ceara/lagoa/aanjos,18,207,2213,0.09353818346136467
83 - ceara/lagoa/aanjos,19,82,2213,0.03705377315860822
83 - ceara/lagoa/aanjos,20,19,2213,0.00858563036601898
83 - ceara/lagoa/aanjos,21,29,2213,0.013104383190239493
83 - ceara/lagoa/aanjos,22,12,2213,0.005422503389064619
83 - ceara/lagoa/aanjos,23,1,2213,4.5187528242205153e-4
841 - HGF/PAPICU,5,21,2634,0.007972665148063782
841 - HGF/PAPICU,6,124,2634,0.047076689445709946
841 - HGF/PAPICU,7,201,2634,0.07630979498861047
841 - HGF/PAPICU,8,130,2634,0.04935459377372817
841 - HGF/PAPICU,9,146,2634,0.0554290053151101
841 - HGF/PAPICU,10,82,2634,0.031131359149582385
841 - HGF/PAPICU,11,95,2634,0.0360668185269552
841 - HGF/PAPICU,12,97,2634,0.036826119969627945
841 - HGF/PAPICU,13,106,2634,0.040242976461655276
841 - HGF/PAPICU,14,111,2634,0.04214123006833713
841 - HGF/PAPICU,15,127,2634,0.04821564160971906
841 - HGF/PAPICU,16,213,2634,0.08086560364464693
841 - HGF/PAPICU,17,340,2634,0.12908124525436598
841 - HGF/PAPICU,18,223,2634,0.08466211085801063
841 - HGF/PAPICU,19,225,2634,0.08542141230068337
841 - HGF/PAPICU,20,52,2634,0.019741837509491267
841 - HGF/PAPICU,21,105,2634,0.03986332574031891
841 - HGF/PAPICU,22,203,2634,0.07706909643128322
841 - HGF/PAPICU,23,33,2634,0.012528473804100227
84 - Siqueira/Messejana/P,4,33,3184,0.0103643216080402
84 - Siqueira/Messejana/P,5,250,3184,0.0785175879396985
84 - Siqueira/Messejana/P,6,467,3184,0.1466708542713568
84 - Siqueira/Messejana/P,7,431,3184,0.1353643216080402
84 - Siqueira/Messejana/P,8,236,3184,0.07412060301507538
84 - Siqueira/Messejana/P,9,126,3184,0.03957286432160804
84 - Siqueira/Messejana/P,10,89,3184,0.027952261306532663
84 - Siqueira/Messejana/P,11,80,3184,0.02512562814070352
84 - Siqueira/Messejana/P,12,128,3184,0.04020100502512563
84 - Siqueira/Messejana/P,13,75,3184,0.02355527638190955
84 - Siqueira/Messejana/P,14,71,3184,0.02229899497487437
84 - Siqueira/Messejana/P,15,106,3184,0.03329145728643216
84 - Siqueira/Messejana/P,16,156,3184,0.048994974874371856
84 - Siqueira/Messejana/P,17,340,3184,0.10678391959798995
84 - Siqueira/Messejana/P,18,287,3184,0.09013819095477386
84 - Siqueira/Messejana/P,19,184,3184,0.05778894472361809
84 - Siqueira/Messejana/P,20,63,3184,0.01978643216080402
84 - Siqueira/Messejana/P,21,53,3184,0.01664572864321608
84 - Siqueira/Messejana/P,22,9,3184,0.002826633165829146
855 - Bezerra de Menezes/,4,7,11260,6.216696269982238e-4
855 - Bezerra de Menezes/,5,233,11260,0.020692717584369448
855 - Bezerra de Menezes/,6,588,11260,0.0522202486678508
855 - Bezerra de Menezes/,7,737,11260,0.06545293072824156
855 - Bezerra de Menezes/,8,592,11260,0.05257548845470693
855 - Bezerra de Menezes/,9,524,11260,0.046536412078152754
855 - Bezerra de Menezes/,10,410,11260,0.03641207815275311
855 - Bezerra de Menezes/,11,662,11260,0.05879218472468917
855 - Bezerra de Menezes/,12,769,11260,0.06829484902309059
855 - Bezerra de Menezes/,13,787,11260,0.06989342806394316
855 - Bezerra de Menezes/,14,621,11260,0.055150976909413854
855 - Bezerra de Menezes/,15,674,11260,0.05985790408525755
855 - Bezerra de Menezes/,16,857,11260,0.0761101243339254
855 - Bezerra de Menezes/,17,792,11260,0.07033747779751331
855 - Bezerra de Menezes/,18,710,11260,0.0630550621669627
855 - Bezerra de Menezes/,19,602,11260,0.053463587921847244
855 - Bezerra de Menezes/,20,564,11260,0.05008880994671403
855 - Bezerra de Menezes/,21,558,11260,0.04955595026642984
855 - Bezerra de Menezes/,22,506,11260,0.04493783303730018
855 - Bezerra de Menezes/,23,67,11260,0.005950266429840142
85 - lagoa/aldeota/j.bast,5,99,3592,0.027561247216035634
85 - lagoa/aldeota/j.bast,6,318,3592,0.08853006681514476
85 - lagoa/aldeota/j.bast,7,340,3592,0.09465478841870824
85 - lagoa/aldeota/j.bast,8,238,3592,0.06625835189309577
85 - lagoa/aldeota/j.bast,9,125,3592,0.03479955456570156
85 - lagoa/aldeota/j.bast,10,157,3592,0.04370824053452116
85 - lagoa/aldeota/j.bast,11,156,3592,0.043429844097995544
85 - lagoa/aldeota/j.bast,12,199,3592,0.05540089086859688
85 - lagoa/aldeota/j.bast,13,175,3592,0.048719376391982185
85 - lagoa/aldeota/j.bast,14,233,3592,0.0648663697104677
85 - lagoa/aldeota/j.bast,15,149,3592,0.04148106904231626
85 - lagoa/aldeota/j.bast,16,191,3592,0.05317371937639198
85 - lagoa/aldeota/j.bast,17,390,3592,0.10857461024498886
85 - lagoa/aldeota/j.bast,18,320,3592,0.08908685968819599
85 - lagoa/aldeota/j.bast,19,217,3592,0.06041202672605791
85 - lagoa/aldeota/j.bast,20,115,3592,0.032015590200445435
85 - lagoa/aldeota/j.bast,21,91,3592,0.025334075723830736
85 - lagoa/aldeota/j.bast,22,71,3592,0.019766146993318485
85 - lagoa/aldeota/j.bast,23,8,3592,0.0022271714922048997
86 - Bezerra / S.Dumont,4,1,7921,1.2624668602449185e-4
86 - Bezerra / S.Dumont,5,207,7921,0.026133064007069814
86 - Bezerra / S.Dumont,6,632,7921,0.07978790556747885
86 - Bezerra / S.Dumont,7,647,7921,0.08168160585784623
86 - Bezerra / S.Dumont,8,485,7921,0.06122964272187855
86 - Bezerra / S.Dumont,9,355,7921,0.04481757353869461
86 - Bezerra / S.Dumont,10,408,7921,0.05150864789799268
86 - Bezerra / S.Dumont,11,538,7921,0.06792071708117661
86 - Bezerra / S.Dumont,12,490,7921,0.06186087615200101
86 - Bezerra / S.Dumont,13,561,7921,0.07082439085973993
86 - Bezerra / S.Dumont,14,505,7921,0.06375457644236839
86 - Bezerra / S.Dumont,15,383,7921,0.04835248074738038
86 - Bezerra / S.Dumont,16,402,7921,0.05075116778184573
86 - Bezerra / S.Dumont,17,616,7921,0.07776795859108698
86 - Bezerra / S.Dumont,18,691,7921,0.08723646004292387
86 - Bezerra / S.Dumont,19,384,7921,0.048478727433404874
86 - Bezerra / S.Dumont,20,149,7921,0.018810756217649285
86 - Bezerra / S.Dumont,21,187,7921,0.023608130286579977
86 - Bezerra / S.Dumont,22,236,7921,0.02979421790178008
86 - Bezerra / S.Dumont,23,44,7921,0.005554854185077642
87 - EXPRESSO/SIQUEIRA/PA,7,1,1441,6.939625260235947e-4
87 - EXPRESSO/SIQUEIRA/PA,16,260,1441,0.18043025676613464
87 - EXPRESSO/SIQUEIRA/PA,17,337,1441,0.2338653712699514
87 - EXPRESSO/SIQUEIRA/PA,18,415,1441,0.2879944482997918
87 - EXPRESSO/SIQUEIRA/PA,19,346,1441,0.24011103400416378
87 - EXPRESSO/SIQUEIRA/PA,20,82,1441,0.05690492713393477
88 - Antonio Bezerra/Albe,4,1,4912,2.0358306188925082e-4
88 - Antonio Bezerra/Albe,5,58,4912,0.011807817589576547
88 - Antonio Bezerra/Albe,6,239,4912,0.048656351791530945
88 - Antonio Bezerra/Albe,7,304,4912,0.06188925081433225
88 - Antonio Bezerra/Albe,8,212,4912,0.04315960912052117
88 - Antonio Bezerra/Albe,9,217,4912,0.044177524429967426
88 - Antonio Bezerra/Albe,10,160,4912,0.03257328990228013
88 - Antonio Bezerra/Albe,11,271,4912,0.05517100977198697
88 - Antonio Bezerra/Albe,12,294,4912,0.05985342019543974
88 - Antonio Bezerra/Albe,13,257,4912,0.05232084690553746
88 - Antonio Bezerra/Albe,14,309,4912,0.0629071661237785
88 - Antonio Bezerra/Albe,15,240,4912,0.048859934853420196
88 - Antonio Bezerra/Albe,16,401,4912,0.08163680781758957
88 - Antonio Bezerra/Albe,17,476,4912,0.09690553745928339
88 - Antonio Bezerra/Albe,18,355,4912,0.07227198697068404
88 - Antonio Bezerra/Albe,19,330,4912,0.06718241042345277
88 - Antonio Bezerra/Albe,20,210,4912,0.04275244299674267
88 - Antonio Bezerra/Albe,21,343,4912,0.06982899022801303
88 - Antonio Bezerra/Albe,22,210,4912,0.04275244299674267
88 - Antonio Bezerra/Albe,23,25,4912,0.00508957654723127
8 - TERMINAL PAPICU,0,46,2535,0.01814595660749507
8 - TERMINAL PAPICU,1,13,2535,0.005128205128205128
8 - TERMINAL PAPICU,2,6,2535,0.002366863905325444
8 - TERMINAL PAPICU,3,8,2535,0.003155818540433925
8 - TERMINAL PAPICU,4,10,2535,0.0039447731755424065
8 - TERMINAL PAPICU,5,50,2535,0.01972386587771203
8 - TERMINAL PAPICU,6,174,2535,0.06863905325443787
8 - TERMINAL PAPICU,7,153,2535,0.06035502958579882
8 - TERMINAL PAPICU,8,95,2535,0.03747534516765286
8 - TERMINAL PAPICU,9,79,2535,0.03116370808678501
8 - TERMINAL PAPICU,10,80,2535,0.03155818540433925
8 - TERMINAL PAPICU,11,211,2535,0.08323471400394478
8 - TERMINAL PAPICU,12,85,2535,0.03353057199211045
8 - TERMINAL PAPICU,13,113,2535,0.044575936883629194
8 - TERMINAL PAPICU,14,80,2535,0.03155818540433925
8 - TERMINAL PAPICU,15,82,2535,0.03234714003944773
8 - TERMINAL PAPICU,16,200,2535,0.07889546351084813
8 - TERMINAL PAPICU,17,281,2535,0.11084812623274162
8 - TERMINAL PAPICU,18,224,2535,0.0883629191321499
8 - TERMINAL PAPICU,19,101,2535,0.0398422090729783
8 - TERMINAL PAPICU,20,82,2535,0.03234714003944773
8 - TERMINAL PAPICU,21,155,2535,0.0611439842209073
8 - TERMINAL PAPICU,22,170,2535,0.0670611439842209
8 - TERMINAL PAPICU,23,37,2535,0.014595660749506903
901 - Dom Luiz,5,59,4009,0.014716887004240458
901 - Dom Luiz,6,365,4009,0.09104514841606386
901 - Dom Luiz,7,468,4009,0.11673734098278872
901 - Dom Luiz,8,320,4009,0.07982040409079572
901 - Dom Luiz,9,182,4009,0.04539785482664006
901 - Dom Luiz,10,192,4009,0.04789224245447742
901 - Dom Luiz,11,241,4009,0.060114741830880516
901 - Dom Luiz,12,242,4009,0.06036418059366425
901 - Dom Luiz,13,258,4009,0.06435520079820405
901 - Dom Luiz,14,240,4009,0.05986530306809678
901 - Dom Luiz,15,269,4009,0.06709902718882514
901 - Dom Luiz,16,255,4009,0.06360688450985283
901 - Dom Luiz,17,411,4009,0.10251933150411574
901 - Dom Luiz,18,247,4009,0.061611374407582936
901 - Dom Luiz,19,138,4009,0.03442254926415565
901 - Dom Luiz,20,49,4009,0.012222499376403092
901 - Dom Luiz,21,39,4009,0.009728111748565728
901 - Dom Luiz,22,31,4009,0.007732601646295834
901 - Dom Luiz,23,3,4009,7.483162883512097e-4
903 - Varjota,5,55,1814,0.03031973539140022
903 - Varjota,6,196,1814,0.10804851157662625
903 - Varjota,7,242,1814,0.13340683572216097
903 - Varjota,8,127,1814,0.07001102535832414
903 - Varjota,9,83,1814,0.04575523704520397
903 - Varjota,10,104,1814,0.05733186328555678
903 - Varjota,11,126,1814,0.06945975744211687
903 - Varjota,12,90,1814,0.04961411245865491
903 - Varjota,13,99,1814,0.054575523704520394
903 - Varjota,14,79,1814,0.043550165380374865
903 - Varjota,15,128,1814,0.07056229327453142
903 - Varjota,16,128,1814,0.07056229327453142
903 - Varjota,17,170,1814,0.09371554575523705
903 - Varjota,18,107,1814,0.05898566703417861
903 - Varjota,19,43,1814,0.023704520396912898
903 - Varjota,20,18,1814,0.009922822491730982
903 - Varjota,21,11,1814,0.006063947078280044
903 - Varjota,22,8,1814,0.004410143329658214
905 - Meireles,5,77,3668,0.02099236641221374
905 - Meireles,6,306,3668,0.08342420937840785
905 - Meireles,7,332,3668,0.09051254089422028
905 - Meireles,8,224,3668,0.061068702290076333
905 - Meireles,9,197,3668,0.05370774263904035
905 - Meireles,10,172,3668,0.04689203925845147
905 - Meireles,11,192,3668,0.05234460196292257
905 - Meireles,12,249,3668,0.06788440567066521
905 - Meireles,13,235,3668,0.06406761177753544
905 - Meireles,14,207,3668,0.0564340239912759
905 - Meireles,15,202,3668,0.05507088331515812
905 - Meireles,16,302,3668,0.08233369683751363
905 - Meireles,17,309,3668,0.08424209378407851
905 - Meireles,18,238,3668,0.0648854961832061
905 - Meireles,19,139,3668,0.03789531079607415
905 - Meireles,20,72,3668,0.019629225736095966
905 - Meireles,21,104,3668,0.028353326063249727
905 - Meireles,22,85,3668,0.02317339149400218
905 - Meireles,23,26,3668,0.007088331515812432
906 - Caca e Pesca/Servilu,4,8,5718,0.0013990905911157748
